Matrix,v2Code,Analyte,Analyte Code,Common Method Name,Extraction reagents/formulation,Extraction Ratio,Extraction Basis,Extraction Time,Analyte Measurement Method,Observation Category,Reporting Unit,UoM Code,QUDT Code,QUDT URI,Citation Organization,Citation,Citation Link,Acceptance,Status,Row Added Date,Row Changed Date,Change Comment,Notes
SOIL,L_MODV2_SOIL_AMINON_002,amino nitrogen,AMINON,Boric Acid,NH2 Release (Boric Acid),,,,Titration,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_NH4_001,ammonium,NH4,Plant Root Simulator,Plant Root Simulator - PRS,Saturated paste,in situ probe,180 min,Spectrophotometric,MEASURED,mg/m2,mg1[m2]-1,MilliGM-PER-M2,http://qudt.org/vocab/unit/MilliGM-PER-M2,Western Ag Innovations,"2013.  Ion Supply Rates Using PRS® Probes, pp. 1149-152 in R. O. Miller, R Gavlak and D Horneck, eds. Soil, Plant and Water Reference Methods for the Western Region.  WREP-125, 4th Edition.",,PROPRIETARY,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_NH4_002,ammonium,NH4,Plant Root Simulator,Plant Root Simulator - PRS,Saturated paste,in situ probe,24 hrs,Spectrophotometric,MEASURED,mg/m2,mg1[m2]-1,MilliGM-PER-M2,http://qudt.org/vocab/unit/MilliGM-PER-M2,Western Ag Innovations,"2013.  Ion Supply Rates Using PRS® Probes, pp. 1149-152 in R. O. Miller, R Gavlak and D Horneck, eds. Soil, Plant and Water Reference Methods for the Western Region.  WREP-125, 4th Edition.",,PROPRIETARY,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_NH4_003,ammonium,NH4,Plant Root Simulator,Plant Root Simulator - PRS,Saturated paste,in situ probe,24 hrs,Spectrophotometric,MEASURED,mg/m2,mg1[m2]-1,MilliGM-PER-M2,http://qudt.org/vocab/unit/MilliGM-PER-M2,Western Ag Innovations,"2013.  Ion Supply Rates Using PRS® Probes, pp. 1149-152 in R. O. Miller, R Gavlak and D Horneck, eds. Soil, Plant and Water Reference Methods for the Western Region.  WREP-125, 4th Edition.",,PROPRIETARY,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_NH4N_001,ammonium-nitrogen,NH4N,Calcium Chloride,0.01 M CaCl2,1:10,m/v,120 min,ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,WEPAL,"Houba, V.J.G.; Novozamsky, I.; Lexmond, T.M.; Van der Lee, J.J., 2008.  Applicability of 0.01 M CaCl2 as a single extraction solution for the assessment of the nutrient status of soils and other diagnostic purposes. Communications in Soil Science and Plant Analysis, Volume 21, 1990 - Issue 19-20.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_NH4N_002,ammonium-nitrogen,NH4N,Slurry,Deionized Water,1:01,m/m,,Spectrophotometric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,EXPERIMENTAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_NH4N_003,ammonium-nitrogen,NH4N,H3A-1,H3A-1 Extractant (H3A-1 0.0024 M citric acid + 0.004 M oxalic acid + 0.004 M malic acid at pH 3.75 ),1:10,m/v,10 min,Spectrophotometric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,"Communications in Soil Science and Plant Analysis 41(12):1513-1523, DOI:10.1080/00103624.2010.482173",,EXPERIMENTAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_NH4N_004,ammonium-nitrogen,NH4N,Ion Exchange Resin,Resin Extraction - Unibest (0.5 M HCl),Saturated paste,,,Spectrophotometric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,PROPRIETARY,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_NH4N_005,ammonium-nitrogen,NH4N,Potassium Chloride,1.0 M KCl,1:05,m/v,30 min,Spectrophotometric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 5, pp 5.1-5.3.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_NH4N_006,ammonium-nitrogen,NH4N,Potassium Chloride,1.0 M KCl,1:05,m/v,30 min,Diffusion Conductivity,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 5, pp 5.1-5.3.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg | 2026-04-03: Final audit fixes applied,
SOIL,L_MODV2_SOIL_NH4N_007,ammonium-nitrogen,NH4N,Potassium Chloride,0.5 M KCl,1:05,,,Spectrophotometric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,PROVISIONAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_NH4N_008,ammonium-nitrogen,NH4N,Potassium Chloride,2.0 M KCl,1:05,m/v,30 min,Spectrophotometric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 5, pp 5.1-5.3.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_NH4N_009,ammonium-nitrogen,NH4N,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis",Saturated paste,m/m,4 hrs,Spectrophotometric,MEASURED,mg/L,mg1L-1,MilliGM-PER-L,http://qudt.org/vocab/unit/MilliGM-PER-L,USDA,"US Salinity Staff, 1954. L.A Richards (ed.) Diagnosis and improvement of saline alkali soils. 160 p.  USDA Handb. 60 US Govt. Print Office, Washington DC.",,PROVISIONAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_NH4N_010,ammonium-nitrogen,NH4N,Calcium Chloride,0.01 M CaCl2,1:10,m/v,120 min,ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,WEPAL,"Houba, V.J.G.; Novozamsky, I.; Lexmond, T.M.; Van der Lee, J.J., 2008.  Applicability of 0.01 M CaCl2 as a single extraction solution for the assessment of the nutrient status of soils and other diagnostic purposes. Communications in Soil Science and Plant Analysis, Volume 21, 1990 - Issue 19-20.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_NH4N_011,ammonium-nitrogen,NH4N,Slurry,Deionized Water,1:01,m/m,,Spectrophotometric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_NH4N_012,ammonium-nitrogen,NH4N,H3A-1,H3A-1 Extractant (H3A-1 0.0024 M citric acid + 0.004 M oxalic acid + 0.004 M malic acid at pH 3.75 ),1:10,m/v,10 min,Spectrophotometric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,"Communications in Soil Science and Plant Analysis 41(12):1513-1523, DOI:10.1080/00103624.2010.482173",,EXPERIMENTAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_NH4N_013,ammonium-nitrogen,NH4N,Ion Exchange Resin,Resin Extraction - Unibest (0.5 M HCl),Saturated paste,,,Spectrophotometric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,PROPRIETARY,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_NH4N_014,ammonium-nitrogen,NH4N,Potassium Chloride,1.0 M KCl,1:05,m/v,30 min,Spectrophotometric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 5, pp 5.1-5.3.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_NH4N_015,ammonium-nitrogen,NH4N,Potassium Chloride,1.0 M KCl,1:05,m/v,30 min,Diffusion Conductivity,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 5, pp 5.1-5.3.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_NH4N_016,ammonium-nitrogen,NH4N,Potassium Chloride,0.5 M KCl,1:05,,,Spectrophotometric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_NH4N_017,ammonium-nitrogen,NH4N,Potassium Chloride,2.0 M KCl,1:05,m/v,30 min,Spectrophotometric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 5, pp 5.1-5.3.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_SB_001,antimony,SB,EPA 3050,"EPA 3050 Digestion (HNO3, H2O2), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3050 Digestion (Nitric Acid, Hydroge"" → ""EPA 3050 Digestion (HNO3, H2O2), EPA 601"" | 2026-04-03: Final audit fixes applied",Extraction ratio may vary
SOIL,L_MODV2_SOIL_SB_002,antimony,SB,EPA 3050,"EPA 3050 Digestion (HNO3, H2O2), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,Extraction ratio may vary
SOIL,L_MODV2_SOIL_AS_001,arsenic,AS,Aqua Regia,"Aqua Regia (HCl:HNO3, 3:1)",1:10,m/v,20 min,"ICP-OES, ICP-MS",MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,ISO,ISO standard 11466 or EPA 3051A,,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""Aqua Regia (3:1 mixture of hydrochloric "" → ""Aqua Regia (HCl:HNO3, 3:1)"" | 2026-04-03: Terminology harmonization — cross-matrix consistency pass.",
SOIL,L_MODV2_SOIL_AS_002,arsenic,AS,EPA 3050,"EPA 3050 Digestion (HNO3, H2O2), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3050 Digestion (Nitric Acid, Hydroge"" → ""EPA 3050 Digestion (HNO3, H2O2), EPA 601"" | 2026-04-03: Final audit fixes applied",Extraction ratio may vary
SOIL,L_MODV2_SOIL_AS_003,arsenic,AS,EPA 3050,"EPA 3050 Digestion (HNO3, H2O2), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3050 Digestion (Nitric Acid, Hydroge"" → ""EPA 3050 Digestion (HNO3, H2O2), EPA 601"" | 2026-04-03: Final audit fixes applied",Extraction ratio may vary
SOIL,L_MODV2_SOIL_AS_004,arsenic,AS,EPA 3051A/B,"EPA 3051A/B Microwave Digestion (HNO3, HCl), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3051A/B Microwave Digestion (Nitric "" → ""EPA 3051A/B Microwave Digestion (HNO3, H""",
SOIL,L_MODV2_SOIL_AS_005,arsenic,AS,EPA 3052,"EPA 3052 Microwave Digestion (HNO3, HF), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3052 MIcrowave Digestion (Nitric Aci"" → ""EPA 3052 Microwave Digestion (HNO3, HF),""",
SOIL,L_MODV2_SOIL_AS_006,arsenic,AS,Aqua Regia,"Aqua Regia (HCl:HNO3, 3:1)",1:10,m/v,20 min,"ICP-OES, ICP-MS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,ISO,ISO standard 11466 or EPA 3051A,,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_AS_007,arsenic,AS,EPA 3050,"EPA 3050 Digestion (HNO3, H2O2), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,Extraction ratio may vary
SOIL,L_MODV2_SOIL_AS_008,arsenic,AS,EPA 3050,"EPA 3050 Digestion (HNO3, H2O2), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,Extraction ratio may vary
SOIL,L_MODV2_SOIL_AS_009,arsenic,AS,EPA 3051A/B,"EPA 3051A/B Microwave Digestion (HNO3, HCl), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_AS_010,arsenic,AS,EPA 3052,"EPA 3052 Microwave Digestion (HNO3, HF), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_ARYLS_001,arylsulfatase,ARYLS,,Assay incubation,1:10,v/v,,Spectrophotometric,MEASURED,nmol/h/mg,nmol1hr-1mg-1,Needs QUDT Discussion,Needs QUDT Discussion,Soil Health Institute,"Klose, et al., 2011",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_GAWC_001,available moisture content,GAWC,Available Moisture Tension,Pressure Plate,,,,Calculation,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_AWHC_001,available water holding capacity,AWHC,Slurry,Ceramic plate method measured at -33 kPa (-10 kPa for sandy soils) and -1500 kPa,1:04,v/v,,Gravimetric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,Soil Health Institute,"Klute, 1986",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_AWHC_002,available water holding capacity,AWHC,Slurry,Ceramic plate method measured at -33 kPa (-10 kPa for sandy soils) and -1500 kPa,1:04,v/v,,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Klute, 1986",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_BA_001,barium,BA,EPA 3050,"EPA 3050 Digestion (HNO3, H2O2), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3050 Digestion (Nitric Acid, Hydroge"" → ""EPA 3050 Digestion (HNO3, H2O2), EPA 601"" | 2026-04-03: Final audit fixes applied",Extraction ratio may vary
SOIL,L_MODV2_SOIL_BA_002,barium,BA,Mehlich 3,Mehlich 3 (0.2 N CH3COOH + 0.25 N NH4NO3 + 0.013 N HNO3 + 0.015 N NH4F + 0.001 M EDTA),1:10,m/v,5 min,"ICP-OES, AAS",MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,PROVISIONAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg | 2026-04-03: Terminology harmonization — cross-matrix consistency pass. | 2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,L_MODV2_SOIL_BA_003,barium,BA,EPA 3051A/B,"EPA 3051A/B Microwave Digestion (HNO3, HCl), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3051A/B Microwave Digestion (Nitric "" → ""EPA 3051A/B Microwave Digestion (HNO3, H""",
SOIL,L_MODV2_SOIL_BA_004,barium,BA,EPA 3052,"EPA 3052 Microwave Digestion (HNO3, HF), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Mass-per-mass/ppm harmonization to percent; was mg/kg; Reagent abbreviation: ""EPA 3052 MIcrowave Digestion (Nitric Aci"" → ""EPA 3052 Microwave Digestion (HNO3, HF),""",
SOIL,L_MODV2_SOIL_BA_005,barium,BA,EPA 3050,"EPA 3050 Digestion (HNO3, H2O2), EPA 6010B (ICP-OES)",1:15,m/v,"Heat to 95C, reflux for 15 minutes, cool, then add 5 mL HNO3 and reflux for 30 minutes. Repeat last step as required.",ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,Extraction ratio may vary
SOIL,L_MODV2_SOIL_BA_006,barium,BA,Mehlich 3,Mehlich 3 (0.2 N CH3COOH + 0.25 N NH4NO3 + 0.013 N HNO3 + 0.015 N NH4F + 0.001 M EDTA),1:10,m/v,5 min,"ICP-OES, AAS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_BA_007,barium,BA,EPA 3051A/B,"EPA 3051A/B Microwave Digestion (HNO3, HCl), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_BA_008,barium,BA,EPA 3052,"EPA 3052 Microwave Digestion (HNO3, HF), EPA 6010B (ICP-OES)",1:10,,,,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,"U.S. EPA. 1996. “Method 3050B: Acid Digestion of Sediments, Sludges, and Soils,” Revision 2. Washington, DC. / EPA Method 3050B (SW-846): Acid Digestion of Sediments, Sludges, and Soils, 1996.",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_BS_001,base saturation,BS,Calculation,Calculation,Calculation,Calculation,Calculation,"ICP-OES, AAS",CALCULATION,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 7, p 7.3",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology harmonization — cross-matrix consistency pass.,
SOIL,L_MODV2_SOIL_CABS_001,base saturation - Ca,CABS,Calculation,Calculation,Calculation,Calculation,Calculation,"ICP-OES, AAS",CALCULATION,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 7, p 7.3",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology harmonization — cross-matrix consistency pass.,
SOIL,L_MODV2_SOIL_CAMGBS_001,base saturation - Ca:Mg,CAMGBS,Mehlich 3,Mehlich 3 (0.2 N CH3COOH + 0.25 N NH4NO3 + 0.013 N HNO3 + 0.015 N NH4F + 0.001 M EDTA),1:10,m/v,5 min,"ICP-OES, AAS",CALCULATION,ratio,ratio,UNITLESS,http://qudt.org/vocab/unit/UNITLESS,"SERA-6, NCERA-13, NECC-1812","Soil Test Methods From the Southeastern United States, SERA-IEG-6, 2014, Chapter 4.3",,EXPERIMENTAL,INVALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"Invalid, duplicate code",
